,indicadorIA,indicatorIdsOsmosys,formId,recordId
0,PRVBG2_01,[189 190],clkv9v0ldnik44oih4,clehg2zbi009z8smnswyn3zc0
1,PRVBG2_01,[189 190],clkv9v0ldnik44oih4,clehg321l00a08smnnxnhmuok
2,PRVBG2_01,[189 190],clkv9v0ldnik44oih4,clehg34n300a18smn7uod8v78
3,PRVBG2_01,[189 190],clkv9v0ldnik44oih4,clehg370c00a28smnq27ol228
4,PRVBG2_01,[189 190],clkv9v0ldnik44oih4,clehg39cx00a38smng5rka97t
5,PRVBG2_01,[189 190],clkv9v0ldnik44oih4,clehg3bww00a48smnmjfq5pu4
6,PRVBG2_01,[189 190],clkv9v0ldnik44oih4,clehg3eek00a58smnj4q1rv84
7,PRVBG2_01,[189 190],clkv9v0ldnik44oih4,clehg3gvs00a68smn9182cchk
8,PRVBG2_01,[189 190],clkv9v0ldnik44oih4,clehg3jca00a78smn0ouo7dd0
9,PRVBG2_01,[189 190],clkv9v0ldnik44oih4,clehg3lp500a88smnf1rt63qq
10,PRVBG2_01,[189 190],clkv9v0ldnik44oih4,clehg3o6n00a98smn4lpv3mt0
11,PRVBG2_01,[189 190],clkv9v0ldnik44oih4,clehg3qtj00aa8smnpsn8hccf
12,PRVBG2_01,[189 190],clkv9v0ldnik44oih4,clehg3ta100ab8smn8t5x3at1
13,PRVBG2_01,[189 190],clkv9v0ldnik44oih4,clehg3vrq00ac8smngtt8rtw3
14,PRVBG2_01,[189 190],clkv9v0ldnik44oih4,clehg3ydo00ad8smn1rqdwcrv
15,PRVBG2_01,[189 190],clkv9v0ldnik44oih4,clehg40x900ae8smn6beaxyve
16,PRVBG2_01,[189 190],clkv9v0ldnik44oih4,clehg43fz00af8smnwtx8hw7w
17,PRVBG2_01,[189 190],clkv9v0ldnik44oih4,clehg465d00ag8smniouxuakw
18,PRVBG2_01,[189 190],clkv9v0ldnik44oih4,clehg48xz00ah8smne3epb5g3
19,PRVBG2_01,[189 190],clkv9v0ldnik44oih4,clehg4bs800ai8smntr3uxds4
20,PRVBG2_01,[189 190],clkv9v0ldnik44oih4,clehg4et600aj8smn0qxqde9b
21,PRVBG2_01,[189 190],clkv9v0ldnik44oih4,clehg4hmh00ak8smnpjy04c9i
22,PRVBG2_01,[189 190],clkv9v0ldnik44oih4,clehg4k2500al8smnozt3qq0u
23,PRVBG2_01,[189 190],clkv9v0ldnik44oih4,clehg4mi900am8smnl2elcurm
24,PRVBG2_01,[189 190],clkv9v0ldnik44oih4,clehg4oyr00an8smnkfcg176v
25,PRVBG2_01,[189 190],clkv9v0ldnik44oih4,clehg4raa00ao8smny2g5w6ri
26,PRVBG2_01,[189 190],clkv9v0ldnik44oih4,clehg4tkp00ap8smnahxsf8pj
27,PRVBG2_01,[189 190],clkv9v0ldnik44oih4,clehg4vzu00aq8smnyt3yoowe
28,PRVBG2_01,[189 190],clkv9v0ldnik44oih4,clehg4yqf00ar8smn1gqur4wm
